StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,prolific_id,num6,num1,num2,num4,num5,num3,attn,gigerenzer_choice,ariely_choice,certain_choice,uncertain_choice,pid,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,Q3_1,Q1_1,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q1_1,Q2_1,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,b1,b2,b3,b5,b6,b7,bonus_certain,bonus_uncertain,yes_to_cash,yes_to_cash_3_TEXT,bonus_pre_ev,bonus_with_pre_ev,substitution,PROLIFIC_PID,bonus,uncertainty_exp,Create New Field or Choose From Dropdown...,click_1,click_2,click_3,click_4,click_5,click_6,click_7,click_8,bonus_amt
2023-04-28 10:33:25,2023-04-28 10:42:45,IP Address,97.119.186.180,100,560,True,2023-04-28 10:42:48,R_3oWN3TiE9pzjcsk,,,,,41.2884,-95.9972,anonymous,EN,1,Yes,5feca808ebe59297998b5133,10,60 miles,500,$150,$9000,53,"Extremely interested,Very interested",,,,$25 in cash,Democratic Party,,,,,,,,,,,45,87,69.279,69.279,75.167,1,Real Account,Fake Account,Fake Account,Real Account,Fake Account,Real Account,$0.25 in cash,,,,,,,5feca808ebe59297998b5133,certain,,,0,0,0,0,0,0,0,0,
2023-04-28 10:40:40,2023-04-28 10:43:09,IP Address,67.161.70.162,100,148,True,2023-04-28 10:43:10,R_sv7p6ggV0BSmfYJ,,,,,37.342,-121.9049,anonymous,EN,1,Yes,62c66885ba0578c9b5a0e4ae,10,40 miles,500,$150,$9000,62,"Extremely interested,Very interested",,$25 in cash,,,Democratic Party,,,,,,,,,,,48,64,6.876,6.876,8.324,1,Real Account,Fake Account,Fake Account,Fake Account,Real Account,Real Account,,$0.25 in cash,Yes,,,,,62c66885ba0578c9b5a0e4ae,uncertain,,,0,0,0,0,0,0,0,0,
2023-04-28 10:45:36,2023-04-28 10:53:02,IP Address,172.58.243.11,100,446,True,2023-04-28 10:53:03,R_3Hz9mjJjckamFid,,,,,38.894,-77.0365,anonymous,EN,1,Yes,63ecff4f95c294a9c2024c5a,10,40 miles,500,$150,$9000,44,"Extremely interested,Very interested",,,$50 Amazon gift card,,Democratic Party,3.226,34.364,34.9,16,0,100,9.543,11.333,11.776,3,,,,,,,Fake Account,Real Account,Fake Account,Fake Account,Real Account,Real Account,An Amazon gift card of $0.50 in value,,,,,,Yes,63ecff4f95c294a9c2024c5a,certain,,,0,0,0,0,0,0,0,0,
2023-04-28 10:50:17,2023-04-28 11:01:00,IP Address,208.64.158.239,100,642,True,2023-04-28 11:01:01,R_3kw6MmGXRCaOa1c,,,,,28.5177,-81.4508,anonymous,EN,0.8999999761581421,Yes,61086791465482e3ec238c87,10,50 miles,500,$150,$9000,53,"Extremely interested,Very interested",,,$25 in cash,,Democratic Party,,,,,,,,,,,39,83,14.671,15.843,46.377,2,Fake Account,Fake Account,Fake Account,Fake Account,Real Account,Fake Account,$0.25 in cash,,,,,,,61086791465482e3ec238c87,certain,,,0,0,0,0,0,0,0,0,
2023-04-28 12:21:15,2023-04-28 12:30:44,IP Address,74.83.203.210,100,568,True,2023-04-28 12:30:45,R_2BzVnTJvkRNffgv,,,,,39.336,-84.3126,anonymous,EN,0.8999999761581421,Yes,63d698429453269de520bbb8,10,60 miles,500,$150,$9000,44,"Extremely interested,Very interested",,,$50 Amazon gift card,,Republican Party,,,,,,,,,,,60,75,3.195,20.205,20.843,3,Real Account,Real Account,Real Account,Real Account,Real Account,Real Account,,,,,50,$0.25 in cash,,63d698429453269de520bbb8,pre,,,0,0,0,0,0,0,0,0,
2023-04-28 12:27:39,2023-04-28 12:34:59,IP Address,72.255.70.150,100,440,True,2023-04-28 12:35:00,R_2feNc1baigH0GFD,,,,,31.5105,-84.3087,anonymous,EN,1,Yes,63ed86ca95e89a58884b9677,10,45 miles,500,$150,$9000,44,"Extremely interested,Very interested",,$25 in cash,,,,10.259,82.084,82.906,17,81,74,0.961,38.731,39.725,17,,,,,,,Fake Account,Real Account,Real Account,Fake Account,Real Account,Real Account,$0.25 in cash,,,,,,,63ed86ca95e89a58884b9677,certain,,,0,0,0,0,0,0,0,0,
2023-04-28 12:34:40,2023-04-28 12:39:50,IP Address,75.141.117.47,100,310,True,2023-04-28 12:39:51,R_2dMhKMJWwG3gxSe,,,,,34.1438,-117.2548,anonymous,EN,0.8999999761581421,Yes,5e3244f5bac19521aee1a0de,10,45 miles,500,$150,$9000,44,"Extremely interested,Very interested",,,$50 Amazon gift card,,,36.721,36.721,37.398,1,6,90,7.693,7.693,13.4,1,,,,,,,Fake Account,Real Account,Real Account,Real Account,Real Account,Real Account,$0.25 in cash,,,,,,,5e3244f5bac19521aee1a0de,certain,,,0,0,0,0,0,0,0,0,
2023-04-28 12:32:03,2023-04-28 12:46:47,IP Address,172.58.184.51,100,883,True,2023-04-28 12:46:47,R_21nSvf6ZwPfTy0K,,,,,37.751,-97.822,anonymous,EN,1,Yes,610da052e73bf3db58b1402f,10,50 miles,166,$150,$9000,62,"Extremely interested,Very interested","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",,,,Democratic Party,,,,,,,,,,,33,100,70.05,71.026,71.746,2,Fake Account,Real Account,Real Account,Fake Account,Real Account,Real Account,,,,,50,$0.25 in cash,,610da052e73bf3db58b1402f,pre,,,0,0,0,0,0,0,0,0,
2023-04-28 12:38:40,2023-04-28 12:52:14,IP Address,70.121.151.14,100,814,True,2023-04-28 12:52:15,R_1dFu4FHeo2bSNel,,,,,29.4227,-98.4927,anonymous,EN,1,Yes,5ce6fface788a7001a3e94f1,10,60 miles,500,$150,$9000,62,"Extremely interested,Very interested",,,,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,62.302,62.302,64.97,1,0,100,14.049,14.049,14.738,1,,,,,,,Fake Account,Fake Account,Fake Account,Real Account,Fake Account,Real Account,,,,,50,An Amazon gift card whose value we determine by a lottery where a person has a 50% chance of winning a $0.50 Amazon gift card and a 50% chance of winning a $1 Amazon gift card,Yes,5ce6fface788a7001a3e94f1,1,,,0,0,0,0,0,0,0,0,
2023-04-28 12:54:38,2023-04-28 12:56:13,IP Address,108.54.225.200,100,95,True,2023-04-28 12:56:14,R_2OO1gpVt46Bh6Vs,,,,,40.6186,-73.9272,anonymous,EN,0.800000011920929,Yes,63ed3c9553e90510bf1da553,10,60 miles,167,$150,$9000,53,Moderately interested,$25 in cash,,,,Democratic Party,,,,,,,,,,,78,69,1.446,3.84,4.252,5,Fake Account,Real Account,Real Account,Real Account,Real Account,Real Account,,,,,,,,63ed3c9553e90510bf1da553,uncertain,,,0,0,0,0,0,0,0,0,
2023-04-28 12:53:27,2023-04-28 12:57:42,IP Address,98.206.34.159,100,254,True,2023-04-28 12:57:42,R_3MA1Mfa4Wjw82ms,,,,,41.5636,-88.2157,anonymous,EN,1,Yes,6310b0e0a83a76b663465835,10,60 miles,167,$150,$9000,44,"Extremely interested,Very interested",,,,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Democratic Party,0.939,7.641,8.065,3,69,60,0.5,1.473,1.807,2,,,,,,,Fake Account,Real Account,Real Account,Real Account,Real Account,Real Account,,An Amazon gift card whose value is determined by a virtual coin toss. You win a $0.50 Amazon gift card if the coin lands heads and a $1 Amazon gift card if it lands tails,Email,,,,Yes,6310b0e0a83a76b663465835,1,,,0,0,0,0,0,0,0,0,
2023-04-28 12:46:20,2023-04-28 12:57:49,IP Address,174.247.2.233,100,688,True,2023-04-28 12:57:49,R_3JlLSj6q19EF39p,,,,,35.2296,-80.843,anonymous,EN,1,Yes,5a61207cc0d8360001078f07,10,50 miles,500,$150,$9000,44,"Extremely interested,Very interested",$25 in cash,,,,Republican Party,,,,,,,,,,,33,35,4.403,46.013,46.821,5,Fake Account,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,An Amazon gift card of $0.50 in value,,,,,,Yes,5a61207cc0d8360001078f07,certain,,,0,0,0,0,0,0,0,0,
2023-04-28 12:53:53,2023-04-28 13:00:55,IP Address,184.153.83.77,100,421,True,2023-04-28 13:00:56,R_217oDuaL2Pf64AV,,,,,40.7123,-74.0068,anonymous,EN,1,Yes,5e6033dbfb4665381e27f2fc,10,50 miles,500,$150,"$12,000",33,"Extremely interested,Very interested",,,$50 Amazon gift card,,Democratic Party,50.189,50.189,50.827,1,62,64,57.037,57.037,57.943,1,,,,,,,Real Account,Fake Account,Fake Account,Fake Account,Real Account,Fake Account,,$0.25 in cash,,,,,,5e6033dbfb4665381e27f2fc,uncertain,,,0,0,0,0,0,0,0,0,
2023-04-28 13:10:00,2023-04-28 13:16:38,IP Address,172.59.128.220,100,397,True,2023-04-28 13:16:38,R_1lzs04k5Q5jmU9I,,,,,37.7428,-122.1745,anonymous,EN,1,Yes,60c2dde65a63ca7ad434f658,10,50 miles,500,$150,$9000,44,"Extremely interested,Very interested",$25 in cash,,,,,,,,,,,,,,,100,0,12.111,16.84,26.034,4,Real Account,Real Account,Fake Account,Real Account,Real Account,Real Account,$0.25 in cash,,,,,,,60c2dde65a63ca7ad434f658,certain,,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:02,2023-04-30 17:52:02,Survey Test,,100,0,True,2023-04-30 17:52:02,R_0pr5JlIT8LhDZAy,,,,,,,test,,,Yes,"Montes curabitur montes! Curabitur blandit, laoreet felis accusamus. Ridiculus viverra.",10,45 miles,600,$250,"$12,000",44,"Extremely interested,Very interested,Slightly interested,Not interested at all",$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,$25 in cash,Republican Party,,,,,,,,,,,36,6,5.87,6.01,7.02,9,Real Account,Real Account,Real Account,Fake Account,Fake Account,Real Account,,,,,Sem purus. Pellentesque et. Vivamus. Ante. Ut dictumst elementum mauris pellentesque duis mauris.,An Amazon gift card whose value we determine by a lottery where a person has a 50% chance of winning a $0.50 Amazon gift card and a 50% chance of winning a $1 Amazon gift card,Yes,,pre,gigerenzer_choice,,0,0,0,0,0,0,0,0,.50
2023-04-30 17:52:02,2023-04-30 17:52:03,Survey Test,,100,1,True,2023-04-30 17:52:03,R_2aDQttb4p2BSmX4,,,,,,,test,,,Yes,A. Accumsan cursus euismod ligula! Erat. Vulputate montes ipsum vulputate.,100,60 miles,167,$250,$4000,33,Not interested at all,$25 in cash,$25 in cash,$50 Amazon gift card,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Democratic Party,1.29,8.9,9.92,46,6,84,7.99,8,9.79,20,,,,,,,Real Account,Real Account,Real Account,Real Account,Real Account,Real Account,,,,,,,,,certain,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:03,2023-04-30 17:52:03,Survey Test,,100,0,True,2023-04-30 17:52:03,R_dmz0dXX7sNLa7xI,,,,,,,test,,,Yes,"Nec tincidunt malesuada nunc dignissim duis, urna vestibulum sollicitudin consectetuer.",100,40 miles,500,$150,$9000,44,Slightly interested,"An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,$25 in cash,Democratic Party,3.62,4.21,4.41,37,11,58,6.03,9.87,7.06,48,,,,,,,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,Real Account,,,,,,,,,pre,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:04,2023-04-30 17:52:04,Survey Test,,100,0,True,2023-04-30 17:52:04,R_9vockpNRjnsnKBM,,,,,,,test,,,Yes,Bibendum urna ab. Wisi integer erat cursus? Mattis interdum elementum magna phasellus cras magnis.,1,60 miles,500,$100,$4000,53,Moderately interested,"An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,,,,,,,,,,,39,34,3.27,6.48,4.45,16,Real Account,Real Account,Real Account,Fake Account,Fake Account,Fake Account,,,,,,,,,certain,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:04,2023-04-30 17:52:04,Survey Test,,100,0,True,2023-04-30 17:52:05,R_8jNLVyA6vPWcuhg,,,,,,,test,,,Yes,Imperdiet integer. Nullam dui. Rutrum! Amet egestas. Posuere tempus tortor tincidunt porttitor.,50,40 miles,600,$100,"$12,000",44,"Very interested,Moderately interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,0.73,6.25,2.75,32,87,79,6.66,7.92,8.85,49,,,,,,,Real Account,Real Account,Real Account,Real Account,Fake Account,Fake Account,,,,,,,,,certain,certain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:05,2023-04-30 17:52:05,Survey Test,,100,0,True,2023-04-30 17:52:05,R_5yEdNIof4U7DPMy,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:05,2023-04-30 17:52:05,Survey Test,,100,0,True,2023-04-30 17:52:05,R_3wOnQvmRdVsZTVA,,,,,,,test,,,Yes,Suscipit luctus ut? Arcu curabitur euismod? Molestie? Dolor? Turpis est tempor egestas.,1,45 miles,167,$100,$9000,53,Not interested at all,"An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$50 Amazon gift card,$25 in cash,Democratic Party,,,,,,,,,,,42,2,6.07,8.31,9.48,29,Fake Account,Real Account,Fake Account,Real Account,Real Account,Fake Account,,,,,,,,,pre,uncertain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:06,2023-04-30 17:52:06,Survey Test,,100,0,True,2023-04-30 17:52:06,R_8Byn0PgHSX0bWWa,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:06,2023-04-30 17:52:06,Survey Test,,100,0,True,2023-04-30 17:52:06,R_0Oi2koXpVtWtHw2,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:06,2023-04-30 17:52:06,Survey Test,,100,0,True,2023-04-30 17:52:07,R_1Ha6zlpK59HoImO,,,,,,,test,,,Yes,At. Eleifend. Ante quam faucibus venenatis vestibulum. Facilisi natoque platea.,10,60 miles,167,$250,$8000,44,"Extremely interested,Moderately interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Democratic Party,,,,,,,,,,,67,71,9.72,9.95,9.82,48,Fake Account,Real Account,Real Account,Fake Account,Fake Account,Fake Account,,,,,,,,,uncertain,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:07,2023-04-30 17:52:07,Survey Test,,100,0,True,2023-04-30 17:52:07,R_3HIeL7IcGtuoIvk,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:07,2023-04-30 17:52:07,Survey Test,,100,0,True,2023-04-30 17:52:07,R_enf4ROsWQ9ClOom,,,,,,,test,,,Yes,Cras erat leo ac erat augue posuere vulputate. Potenti eget eu tempus.,100,50 miles,167,$250,"$12,000",33,"Extremely interested,Very interested,Moderately interested,Slightly interested,Not interested at all",$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Republican Party,8.02,9.11,9.2,31,42,68,5.98,8.72,6.45,8,,,,,,,Real Account,Real Account,Fake Account,Fake Account,Fake Account,Real Account,An Amazon gift card of $0.50 in value,,,,,,No,,certain,uncertain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:08,2023-04-30 17:52:08,Survey Test,,100,0,True,2023-04-30 17:52:08,R_81vF4VohGJg5J9I,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:08,2023-04-30 17:52:08,Survey Test,,100,0,True,2023-04-30 17:52:08,R_cGs11wgo23QnllQ,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:08,2023-04-30 17:52:08,Survey Test,,100,0,True,2023-04-30 17:52:08,R_02MZIkAwu5DQCoK,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:08,2023-04-30 17:52:08,Survey Test,,100,0,True,2023-04-30 17:52:08,R_2gU5alZTLbTvgYC,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:09,2023-04-30 17:52:09,Survey Test,,100,0,True,2023-04-30 17:52:09,R_5A0VajxBMmxqArI,,,,,,,test,,,Yes,"Primis tempus malesuada, primis luctus auctor massa in. Faucibus! Placerat dolor. Consequat iaculis.",10,50 miles,600,$100,$4000,53,Extremely interested,"An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$50 Amazon gift card,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,9.46,9.77,9.74,33,85,56,9.04,9.35,9.53,34,,,,,,,Fake Account,Fake Account,Fake Account,Real Account,Real Account,Fake Account,,,,,,,,,uncertain,uncertain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:09,2023-04-30 17:52:09,Survey Test,,100,0,True,2023-04-30 17:52:09,R_0ozKbQppqLadIKq,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:09,2023-04-30 17:52:09,Survey Test,,100,0,True,2023-04-30 17:52:10,R_1zuhI62n5RtjIOy,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:10,2023-04-30 17:52:10,Survey Test,,100,0,True,2023-04-30 17:52:10,R_bKNsRSp3qpY0RV4,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:10,2023-04-30 17:52:10,Survey Test,,100,0,True,2023-04-30 17:52:10,R_6ngvKj1z5ahbese,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:10,2023-04-30 17:52:11,Survey Test,,100,1,True,2023-04-30 17:52:11,R_6L3uaOQ1fcY7nzE,,,,,,,test,,,Yes,"Sem potenti felis integer viverra etiam sapien tortor! Donec sagittis vel facilisi, metus turpis.",1,45 miles,167,$200,$4000,44,"Extremely interested,Very interested,Slightly interested",$25 in cash,A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$25 in cash,$25 in cash,Republican Party,,,,,,,,,,,0,9,4.69,7.43,8.68,32,Real Account,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,,$0.25 in cash,Yes,,,,,,uncertain,uncertain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:11,2023-04-30 17:52:11,Survey Test,,100,0,True,2023-04-30 17:52:11,R_1HNIaRs1syqUHae,,,,,,,test,,,Yes,"Felis magnis. Facilisis euismod natoque? Luctus! Dolorem convallis, elementum sodales.",1,60 miles,600,$100,$8000,53,Moderately interested,"An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Democratic Party,,,,,,,,,,,66,82,4.93,7.28,5.83,12,Fake Account,Fake Account,Fake Account,Real Account,Real Account,Fake Account,,,,,,,,,certain,ariely_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:11,2023-04-30 17:52:12,Survey Test,,100,1,True,2023-04-30 17:52:12,R_5dtaQeXBCBVni3c,,,,,,,test,,,Yes,"Viverra? Mattis! Lorem dictumst accumsan phasellus primis! Ante tempora nulla, etiam elementum morbi.",50,40 miles,500,$100,"$12,000",62,"Extremely interested,Very interested,Moderately interested,Slightly interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,,0.27,6.86,9.18,1,51,1,2.98,7.31,5.29,16,,,,,,,Fake Account,Real Account,Real Account,Real Account,Real Account,Real Account,An Amazon gift card of $0.50 in value,,,,,,Yes,,certain,uncertain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:12,2023-04-30 17:52:12,Survey Test,,100,0,True,2023-04-30 17:52:12,R_6y9kAArAfNEexp4,,,,,,,test,,,Yes,Lectus aenean dolorem enim fusce! Suscipit facilisis in tortor! Consequat ab. Dui atque.,100,45 miles,600,$250,"$12,000",62,Very interested,"An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$25 in cash,$25 in cash,Democratic Party,4.59,5.07,8.05,49,29,78,7.04,8.6,7.58,31,,,,,,,Real Account,Fake Account,Fake Account,Real Account,Real Account,Fake Account,,,,,,,,,pre,certain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:14,2023-04-30 17:52:14,Survey Test,,100,0,True,2023-04-30 17:52:14,R_doIKgqrqO3wKjGu,,,,,,,test,,,Yes,Neque maecenas! Egestas amet montes ante natoque viverra. Blandit etiam? Rhoncus lorem mattis tempora.,100,45 miles,166,$150,$8000,53,"Extremely interested,Moderately interested,Slightly interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$50 Amazon gift card,$25 in cash,Democratic Party,,,,,,,,,,,80,13,7.14,8.52,7.37,29,Real Account,Real Account,Fake Account,Real Account,Fake Account,Real Account,,,,,,,,,uncertain,gigerenzer_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:14,2023-04-30 17:52:15,Survey Test,,100,1,True,2023-04-30 17:52:15,R_5bwyE3xkxZIMA3s,,,,,,,test,,,Yes,"Cursus odio, id nec ultricies. Elit felis eros risus sed montes wisi! Non felis mi.",10,45 miles,500,$250,$8000,33,"Very interested,Moderately interested,Slightly interested","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",A lottery in which you have a 60% chance of winning a $50 Amazon gift card and a 40% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,$25 in cash,Republican Party,,,,,,,,,,,96,63,7.45,7.55,9.99,2,Fake Account,Fake Account,Fake Account,Real Account,Fake Account,Fake Account,,,,,,,,,pre,gigerenzer_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:15,2023-04-30 17:52:15,Survey Test,,100,0,True,2023-04-30 17:52:15,R_8qr5hxGJOUhmr66,,,,,,,test,,,Yes,"Nibh euismod. Neque. Faucibus ac in dolor. Diam ante non, in temporibus leo, ultricies.",10,50 miles,600,$100,"$12,000",44,"Very interested,Moderately interested,Not interested at all","An Amazon gift card whose value is decided by the following lottery: Of every 100 people who play the lottery, 50 win a $50 Amazon gift card and the other 50 win a $100 Amazon gift card.",$25 in cash,$50 Amazon gift card,$25 in cash,,8.68,9.97,9.22,33,12,24,1.89,9.22,6.13,13,,,,,,,Real Account,Real Account,Real Account,Fake Account,Real Account,Real Account,,,,,,,,,uncertain,gigerenzer_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:15,2023-04-30 17:52:16,Survey Test,,100,1,True,2023-04-30 17:52:16,R_em4dfWd54ooeGFw,,,,,,,test,,,Yes,"Non ipsum per ante convallis. Et facilisis suscipit fermentum eros morbi posuere. Aliquam, diam, commodo.",100,40 miles,500,$200,$8000,53,"Moderately interested,Slightly interested",$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,Democratic Party,,,,,,,,,,,85,29,3.12,5.13,7.73,49,Fake Account,Fake Account,Fake Account,Real Account,Real Account,Fake Account,,,,,,,,,uncertain,certain_choice,,0,0,0,0,0,0,0,0,
2023-04-30 17:52:16,2023-04-30 17:52:16,Survey Test,,100,0,True,2023-04-30 17:52:16,R_43hhUmW1C5folqm,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:16,2023-04-30 17:52:16,Survey Test,,100,0,True,2023-04-30 17:52:16,R_dbWX5eJowvM7twG,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:16,2023-04-30 17:52:16,Survey Test,,100,0,True,2023-04-30 17:52:17,R_7U3gxod7LAFBBLE,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-30 17:52:17,2023-04-30 17:52:17,Survey Test,,100,0,True,2023-04-30 17:52:17,R_9mLVQ6oVZf0gQtg,,,,,,,test,,,Yes,"Eu commodo culpa? Praesent suscipit eu atque wisi natoque et! Nulla magnis, sapien metus iaculis.",50,40 miles,500,$150,$4000,53,"Slightly interested,Not interested at all",$25 in cash,A lottery in which you have a 50% chance of winning a $50 Amazon gift card and a 50% chance of winning a $100 Amazon gift card.,$50 Amazon gift card,$25 in cash,Democratic Party,9.85,9.85,9.96,9,35,57,2.3,6.21,6.15,11,,,,,,,Real Account,Fake Account,Real Account,Real Account,Real Account,Fake Account,,,,,,,,,pre,ariely_choice,,0,0,0,0,0,0,0,0,
